year,indicator,oda_gni_ratio,name_short,donor_code,constant,current
2020,Excluding Ukraine and IDRC,0.006555719028804967,Germany,5,31876.186589307265,22493.720925
2020,Excluding Ukraine and IDRC,0.006925192006473243,Denmark,3,2675.250633297933,2239.143075
2020,Excluding Ukraine and IDRC,0.010202645074519151,Luxembourg,22,569.3017810725622,393.005925
2020,Excluding Ukraine and IDRC,0.010998382700526844,Sweden,10,6837.038266465918,5379.794549999999
2020,Using latest official data,0.0005735277681416347,Cyprus,30,17.836234868099044,13.013325
2020,Using latest official data,0.0012252739446491094,Latvia,83,57.51886246851338,35.64405
2020,Using latest official data,0.0012626249723421406,Romania,77,436.04348725899507,271.050975
2020,Using latest official data,0.001263425639625596,Czechia,68,452.36584936172557,262.49535
2020,Using latest official data,0.0012890225563909775,Bulgaria,72,122.12823048242352,75.2193
2020,Using latest official data,0.0013104011710040337,Croatia,62,98.62671866147403,67.558725
2020,Using latest official data,0.0013291974781052458,Lithuania,84,118.36284507125325,63.19754999999999
2020,Using latest official data,0.001376974854508271,Slovakia,69,195.09186548674847,123.90299999999998
2020,Using latest official data,0.0014363201216939438,Poland,76,1287.961583434468,727.666875
2020,Using latest official data,0.0016574543453154924,Estonia,82,85.88492866104396,43.813575
2020,Using latest official data,0.0017313976824353912,Greece,40,401.5690503886453,285.775425
2020,Using latest official data,0.0017432283944295852,Slovenia,61,119.84286524694292,79.615575
2020,Using latest official data,0.0018402588972768008,Portugal,9,497.79181940068,362.398725
2020,Using latest official data,0.0022341054408075278,Italy,6,4710.706695875367,3727.95345
2020,Using latest official data,0.0023261445552623804,Spain,50,3518.48434066048,2621.1276
2020,Using latest official data,0.002708228788689782,Hungary,75,699.2341383318554,366.6897
2020,Using latest official data,0.0029641077936609457,Austria,1,1600.1068074876903,1117.364625
2020,Using latest official data,0.0030549129407490268,Ireland,21,1106.7415925356463,866.785725
2020,Using latest official data,0.004015294210532252,Malta,45,63.27482847317118,46.8585
2020,Using latest official data,0.0046764266344663,Finland,18,1490.5182987861754,1121.594175
2020,Using latest official data,0.0047831055579952726,Belgium,2,2781.754904019895,2056.49145
2020,Using latest official data,0.0047988540221345745,EU27 countries,91827,88386.4652659552,
2020,Using latest official data,0.004862615480568753,EU27 countries,91827,,64918.845225000005
2020,Using latest official data,0.0052985988950282874,France,4,15707.440053989541,12394.424250000002
2020,Using latest official data,0.005923488627448761,Netherlands,7,6683.602158438008,4702.4698499999995
2020,Using latest official data,0.007196068397849326,Denmark,3,2779.8920983861144,2326.72635
2020,Using latest official data,0.007341879910940078,Germany,5,35698.774296017036,25191.1647
2020,Using latest official data,0.010304473336030528,Luxembourg,22,574.9837400369812,396.92834999999997
2020,Using latest official data,0.011389104945214302,Sweden,10,7079.926972126218,5570.914049999999
2021,Excluding IDRC,0.0007378345691912033,Cyprus,30,22.600945161950737,17.29252
2021,Excluding IDRC,0.0007463821452251622,Malta,45,13.44929951115343,10.375512000000008
2021,Excluding IDRC,0.0011218543046357617,Bulgaria,72,106.29165093735298,71.62232000000002
2021,Excluding IDRC,0.0011729153861913541,Latvia,83,58.023702017790164,38.72848
2021,Excluding IDRC,0.001237702266283999,Croatia,62,102.01132098818181,72.434096
2021,Excluding IDRC,0.0013254368462083496,Czechia,68,475.8797639778585,304.15386400000006
2021,Excluding IDRC,0.00133992616765731,Lithuania,84,117.85162025859479,71.436288
2021,Excluding IDRC,0.00135938100387027,Slovakia,69,195.69318346067507,130.28159200000002
2021,Excluding IDRC,0.0014035666459614065,Greece,40,349.0333175591395,257.31608000000006
2021,Excluding IDRC,0.0014924730186669135,Poland,76,1339.2783601751792,817.382328
2021,Excluding IDRC,0.001494745689718394,Romania,77,526.5382322392577,352.454536
2021,Excluding IDRC,0.0016482250452488814,Estonia,82,89.12652921444037,50.930488000000004
2021,Excluding IDRC,0.0017875463863478058,Portugal,9,501.0039683911787,378.735784
2021,Excluding IDRC,0.0018705508497896411,Slovenia,61,137.46945482276365,96.280016
2021,Excluding IDRC,0.002406034642137328,Spain,50,3672.6266115510766,2883.343792
2021,Excluding IDRC,0.0026021064513949577,Italy,6,5760.850865334949,4675.3477680000005
2021,Excluding IDRC,0.0027976059078459532,Hungary,75,630.3941621461429,366.71980800000006
2021,Excluding IDRC,0.0028874949770762285,Ireland,21,1179.7477668427248,934.0497600000002
2021,Excluding IDRC,0.002950005946626552,Austria,1,1631.6874317065387,1186.934896
2021,Excluding IDRC,0.003910500463661296,Belgium,2,2541.1799876485675,1999.7087040000006
2021,Excluding IDRC,0.004472941629079827,EU27 countries,91827,84988.119766425,
2021,Excluding IDRC,0.0045119246211234205,Finland,18,1474.1782966290502,1160.5437200000001
2021,Excluding IDRC,0.004534981799338753,EU27 countries,91827,,65777.287576
2021,Excluding IDRC,0.0047163425225441044,France,4,14946.675813911015,12133.632784000003
2021,Excluding IDRC,0.004832864440830873,Netherlands,7,5535.547194538476,4126.434984
2021,Excluding IDRC,0.006953965686420628,Denmark,3,2722.121867966319,2416.55568
2021,Excluding IDRC,0.0070217963492295666,Germany,5,34487.51793295351,25824.903048
2021,Excluding IDRC,0.008933289645795232,Sweden,10,5767.414301620177,4943.597456000001
2021,Excluding IDRC,0.00987852076949056,Luxembourg,22,603.9261848609473,456.09127200000006
2021,Excluding Ukraine,0.0007273713894814014,Cyprus,30,22.280442761121115,17.047296
2021,Excluding Ukraine,0.0011483302601925833,Latvia,83,56.80748468291945,37.916703999999996
2021,Excluding Ukraine,0.0011552317880794702,Bulgaria,72,109.45404716358827,73.75323200000001
2021,Excluding Ukraine,0.0012248426466599882,Croatia,62,100.95143217567326,71.681512
2021,Excluding Ukraine,0.0012742621722252401,Lithuania,84,112.07622125444489,67.935504
2021,Excluding Ukraine,0.0012876293396274113,Czechia,68,462.30550175646545,295.47800800000005
2021,Excluding Ukraine,0.0013098831948762269,Slovakia,69,188.5675992508069,125.53777600000002
2021,Excluding Ukraine,0.0013214754427409018,Poland,76,1185.8328035615823,723.732128
2021,Excluding Ukraine,0.0014406664569721706,Romania,77,507.48831371002854,339.70288800000003
2021,Excluding Ukraine,0.0014971673954103652,Estonia,82,80.95820045362831,46.262776
2021,Excluding Ukraine,0.0015163408966802905,Greece,40,377.0775653879958,277.99100000000004
2021,Excluding Ukraine,0.001778406907402671,Portugal,9,498.44240397220125,376.79936000000004
2021,Excluding Ukraine,0.0018426223723204474,Slovenia,61,135.41695110592985,94.842496
2021,Excluding Ukraine,0.002515010479610183,Spain,50,3838.9698360872544,3013.9382560000004
2021,Excluding Ukraine,0.0026214976222801107,Hungary,75,590.7110763995331,343.63492800000006
2021,Excluding Ukraine,0.002809003147228088,Italy,6,6218.903228483377,5047.090440000001
2021,Excluding Ukraine,0.002975170680073817,Ireland,21,1215.569548573582,962.4111840000002
2021,Excluding Ukraine,0.002994939283145991,Austria,1,1656.5406563406282,1205.013824
2021,Excluding Ukraine,0.003168018102960589,Malta,45,57.08553533340427,44.03884800000001
2021,Excluding Ukraine,0.00425825263611608,Belgium,2,2767.1615134188073,2177.5383840000004
2021,Excluding Ukraine,0.004652497973011823,Finland,18,1520.1077395696736,1196.7015760000002
2021,Excluding Ukraine,0.0047270179229898955,EU27 countries,91827,89815.69595392839,
2021,Excluding Ukraine,0.004794289070322676,EU27 countries,91827,,69538.389536
2021,Excluding Ukraine,0.005033943957381587,France,4,15953.194246755487,12950.719152000001
2021,Excluding Ukraine,0.00520207191549562,Netherlands,7,5958.436233865992,4441.674664000001
2021,Excluding Ukraine,0.006974429977631628,Denmark,3,2730.1325912183297,2423.667176
2021,Excluding Ukraine,0.007549896865319123,Germany,5,37081.28099773378,27767.161688
2021,Excluding Ukraine,0.008969458233219665,Sweden,10,5790.765075708115,4963.612808000001
2021,Excluding Ukraine,0.009800865490067083,Luxembourg,22,599.1787072040319,452.505928
2021,Excluding Ukraine and IDRC,0.0007273713894814014,Cyprus,30,22.280442761121115,17.047296
2021,Excluding Ukraine and IDRC,0.0007384742659358981,Malta,45,13.306804895305842,10.265584000000008
2021,Excluding Ukraine and IDRC,0.0010691390728476823,Bulgaria,72,101.29707277052105,68.25683200000002
2021,Excluding Ukraine and IDRC,0.001101720958819914,Latvia,83,54.50173931889373,36.377711999999995
2021,Excluding Ukraine and IDRC,0.0011943552338435134,Croatia,62,98.43866206961368,69.897296
2021,Excluding Ukraine and IDRC,0.0012439679134631017,Lithuania,84,109.4117255786173,66.320408
2021,Excluding Ukraine and IDRC,0.0012639720109481108,Czechia,68,453.81166516179275,290.04925600000007
2021,Excluding Ukraine and IDRC,0.0012954127873762871,Poland,76,1162.445345361695,709.4584
2021,Excluding Ukraine and IDRC,0.0012992071968579038,Slovakia,69,187.03070853887453,124.51460000000002
2021,Excluding Ukraine and IDRC,0.0013477560760759876,Greece,40,335.15456914485895,247.08432000000008
2021,Excluding Ukraine and IDRC,0.0014390526867642263,Romania,77,506.91984797142425,339.32236800000004
2021,Excluding Ukraine and IDRC,0.0014971673954103652,Estonia,82,80.95820045362831,46.262776
2021,Excluding Ukraine and IDRC,0.0017343059282132643,Portugal,9,486.0820167103232,367.45548
2021,Excluding Ukraine and IDRC,0.0018043439296714938,Slovenia,61,132.60381365873997,92.872248
2021,Excluding Ukraine and IDRC,0.0023512503633145334,Spain,50,3589.0026284314913,2817.691408
2021,Excluding Ukraine and IDRC,0.002547287910085093,Italy,6,5639.487098309954,4576.852280000001
2021,Excluding Ukraine and IDRC,0.002612595445207552,Hungary,75,588.7051182189354,342.4680000000001
2021,Excluding Ukraine and IDRC,0.0028437094068553097,Ireland,21,1161.8582366104094,919.8859600000002
2021,Excluding Ukraine and IDRC,0.002862282959427236,Austria,1,1583.1666835200615,1151.639552
2021,Excluding Ukraine and IDRC,0.0038437446139133183,Belgium,2,2497.7997014129774,1965.5718320000003
2021,Excluding Ukraine and IDRC,0.004392744837397939,EU27 countries,91827,83464.3407633564,
2021,Excluding Ukraine and IDRC,0.004426416836216561,Finland,18,1446.240391790753,1138.5496640000001
2021,Excluding Ukraine and IDRC,0.004456334073409271,EU27 countries,91827,,64636.547808
2021,Excluding Ukraine and IDRC,0.004653826695965794,France,4,14748.555387195136,11972.799664000002
2021,Excluding Ukraine and IDRC,0.0047983502764208244,Netherlands,7,5496.01478300263,4096.965824000001
2021,Excluding Ukraine and IDRC,0.006820643627508532,Denmark,3,2669.9331013815768,2370.2252559999997
2021,Excluding Ukraine and IDRC,0.006921744879604623,Germany,5,33996.11563626241,25456.931752
2021,Excluding Ukraine and IDRC,0.0088351286801786,Sweden,10,5704.040675620635,4889.2761120000005
2021,Excluding Ukraine and IDRC,0.009800865490067083,Luxembourg,22,599.1787072040319,452.505928
2021,Using latest official data,0.0007378345691912033,Cyprus,30,22.600945161950737,17.29252
2021,Using latest official data,0.0012079470198675497,Bulgaria,72,114.4486253304202,77.11872000000001
2021,Using latest official data,0.0012195246875640238,Latvia,83,60.32944738181589,40.267472
2021,Using latest official data,0.0012681896791004738,Croatia,62,104.52409109424138,74.218312
2021,Using latest official data,0.00134909417488765,Czechia,68,484.3736005725312,309.58261600000003
2021,Using latest official data,0.001370057001888593,Slovakia,69,197.23007417260743,131.30476800000002
2021,Using latest official data,0.0013702204264194485,Lithuania,84,120.51611593442237,73.051384
2021,Using latest official data,0.0014963594599263382,Romania,77,527.1066979778619,352.835056
2021,Using latest official data,0.0015185356740315282,Poland,76,1362.6658183750665,831.656056
2021,Using latest official data,0.0015721514665657096,Greece,40,390.9563138022764,288.22276000000005
2021,Using latest official data,0.0016482250452488814,Estonia,82,89.12652921444037,50.930488000000004
2021,Using latest official data,0.0018316473655372123,Portugal,9,513.3643556530567,388.07966400000004
2021,Using latest official data,0.0019088292924385947,Slovenia,61,140.28259226995354,98.250264
2021,Using latest official data,0.0025697947584329777,Spain,50,3922.59381920684,3079.5906400000003
2021,Using latest official data,0.002806508084918512,Hungary,75,632.4001203267406,367.88673600000004
2021,Using latest official data,0.002863821688537953,Italy,6,6340.266995508373,5145.585928
2021,Using latest official data,0.003018956250294736,Ireland,21,1233.4590788058977,976.5749840000002
2021,Using latest official data,0.003082662270345307,Austria,1,1705.0614045271054,1240.309168
2021,Using latest official data,0.003175925982249853,Malta,45,57.22802994925186,44.148776000000005
2021,Using latest official data,0.004325008485864056,Belgium,2,2810.541799654397,2211.6752560000004
2021,Using latest official data,0.0047380057579186835,Finland,18,1548.0456444079712,1218.6956320000002
2021,Using latest official data,0.0048072147146717824,EU27 countries,91827,91339.47495699697,
2021,Using latest official data,0.0048729367962521575,EU27 countries,91827,,70679.129304
2021,Using latest official data,0.005096459783959896,France,4,16151.314673471363,13111.552272
2021,Using latest official data,0.005236586079905669,Netherlands,7,5997.968645401839,4471.143824000001
2021,Using latest official data,0.007107752036543724,Denmark,3,2782.3213578030714,2469.9976
2021,Using latest official data,0.007649948334944067,Germany,5,37572.68329442488,28135.132984
2021,Using latest official data,0.009067619198836297,Sweden,10,5854.138701707657,5017.934152000001
2021,Using latest official data,0.00987852076949056,Luxembourg,22,603.9261848609473,456.09127200000006
2022,Excluding IDRC,0.0005243976885192478,Cyprus,30,14.732241179338072,13.036838999999999
2022,Excluding IDRC,0.0005700382766086377,Malta,45,10.049018123461124,8.900424000000001
2022,Excluding IDRC,0.0013179522260544617,Greece,40,319.4349819323306,273.317187
2022,Excluding IDRC,0.001362711147123564,Romania,77,455.66891233554315,377.107922
2022,Excluding IDRC,0.0013809302325581397,Bulgaria,72,132.24939614604742,112.92888400000001
2022,Excluding IDRC,0.0014420085415071309,Croatia,62,114.70986667359519,97.24854299999998
2022,Excluding IDRC,0.0014630948960743047,Czechia,68,490.0093979447187,385.37124299999994
2022,Excluding IDRC,0.0015269477267494096,Slovakia,69,210.8691012496815,162.18550399999998
2022,Excluding IDRC,0.0017167773284563488,Estonia,82,79.00767247155811,60.87661800000001
2022,Excluding IDRC,0.0019155522535908868,Latvia,83,87.41233472324983,73.552115
2022,Excluding IDRC,0.0019756732567633066,Poland,76,1706.1921615758215,1238.83252
2022,Excluding IDRC,0.0020500490279944123,Portugal,9,580.2235485993397,483.5706859999999
2022,Excluding IDRC,0.002384952561358676,Spain,50,3761.841728950305,3203.0876319999993
2022,Excluding IDRC,0.002426118305905776,Slovenia,61,170.89643796557726,135.71244800000002
2022,Excluding IDRC,0.0024906607582544167,Lithuania,84,195.57666855725986,160.87326199999995
2022,Excluding IDRC,0.002543252235803,Italy,6,5673.5160623731235,4912.301855
2022,Excluding IDRC,0.0025908125939115485,Hungary,75,506.0123208812328,353.05015199999997
2022,Excluding IDRC,0.0031458928022188525,Austria,1,1739.5809095499055,1402.567991
2022,Excluding IDRC,0.0031509406713111036,Ireland,21,1273.3110381027432,1145.625302
2022,Excluding IDRC,0.003987106270717638,Belgium,2,2518.1365565252863,2221.958521
2022,Excluding IDRC,0.004280436390653332,Finland,18,1311.4263584118296,1146.5191479999999
2022,Excluding IDRC,0.004650634900409333,EU27 countries,91827,87070.68246468532,
2022,Excluding IDRC,0.0046748576929375,EU27 countries,91827,,73934.557471
2022,Excluding IDRC,0.005060268702921555,France,4,16005.740595991681,13771.181033999997
2022,Excluding IDRC,0.005704352963476509,Netherlands,7,6324.53242414278,5253.132941999999
2022,Excluding IDRC,0.0058392753482972145,Denmark,3,2215.624443978478,2295.653271
2022,Excluding IDRC,0.007327858915425333,Germany,5,35327.11921627939,29317.378570999997
2022,Excluding IDRC,0.00828456929999332,Sweden,10,5252.047533197173,4824.495749
2022,Excluding IDRC,0.009956615885020732,Luxembourg,22,594.7615368238688,504.09110799999996
2022,Excluding Ukraine,0.0003954976002398996,Cyprus,30,11.110968183395746,9.832306
2022,Excluding Ukraine,0.0010380973943655753,Romania,77,347.1232414788717,287.27639899999997
2022,Excluding Ukraine,0.0011037604668793076,Slovakia,69,152.42760021736183,117.23646099999999
2022,Excluding Ukraine,0.0012556380251983223,Greece,40,304.33175191298545,260.394456
2022,Excluding Ukraine,0.0014737493808816245,Latvia,83,67.25155836303293,56.588058999999994
2022,Excluding Ukraine,0.0015552316625426473,Croatia,62,123.71661576315195,104.88426999999999
2022,Excluding Ukraine,0.0016004846523269393,Portugal,9,452.98374417923833,377.526318
2022,Excluding Ukraine,0.002013029565534377,Hungary,75,393.1653585644744,274.315632
2022,Excluding Ukraine,0.002335,Bulgaria,72,223.61907409976234,190.95022899999998
2022,Excluding Ukraine,0.002363731435231209,Slovenia,61,166.50188970791422,132.22264500000003
2022,Excluding Ukraine,0.002401004037496825,Lithuania,84,188.53646338221725,155.08228099999997
2022,Excluding Ukraine,0.0025766986464377498,Spain,50,4064.2873355842535,3460.61037
2022,Excluding Ukraine,0.0026948924935825016,Malta,45,47.50737734649089,42.077325
2022,Excluding Ukraine,0.002698069167943839,Italy,6,6018.883438390017,5211.331377999999
2022,Excluding Ukraine,0.003312153409833866,Czechia,68,1109.2830018120815,872.403205
2022,Excluding Ukraine,0.0034667760435247775,Austria,1,1917.0193652965772,1545.630896
2022,Excluding Ukraine,0.003949345736898012,Belgium,2,2494.288137609681,2200.9151039999997
2022,Excluding Ukraine,0.004409581997097513,Poland,76,3808.116657710567,2764.998493
2022,Excluding Ukraine,0.004852671436386454,Estonia,82,223.3244050367565,172.074864
2022,Excluding Ukraine,0.005003608274709867,EU27 countries,91827,93679.16351089803,
2022,Excluding Ukraine,0.005013959011474367,EU27 countries,91827,,79297.566908
2022,Excluding Ukraine,0.005035659648482071,France,4,15927.901618499514,13704.209146999998
2022,Excluding Ukraine,0.005155609050162885,Finland,18,1579.5589479646978,1380.9350159999997
2022,Excluding Ukraine,0.005816417102338697,Ireland,21,2350.443525023834,2114.744546
2022,Excluding Ukraine,0.006011053599071208,Denmark,3,2280.8030952078143,2363.186189
2022,Excluding Ukraine,0.0061135326268662174,Netherlands,7,6778.198258809306,5629.946085
2022,Excluding Ukraine,0.007643267927329032,Germany,5,36847.68503148028,30579.270416
2022,Excluding Ukraine,0.008264207352746505,Sweden,10,5239.138966567304,4812.638026
2022,Excluding Ukraine,0.00940743560795515,Luxembourg,22,561.9560827064427,476.28679199999993
2022,Excluding Ukraine and IDRC,0.0003954976002398996,Cyprus,30,11.110968183395746,9.832306
2022,Excluding Ukraine and IDRC,0.0005121818275938721,Malta,45,9.029085728451715,7.997069000000001
2022,Excluding Ukraine and IDRC,0.0009208654126518371,Greece,40,223.19217695254477,190.969247
2022,Excluding Ukraine and IDRC,0.000980017619089325,Czechia,68,328.22057188065577,258.131314
2022,Excluding Ukraine and IDRC,0.0009854554689685989,Romania,77,329.52061972038535,272.708611
2022,Excluding Ukraine and IDRC,0.0010130232558139536,Bulgaria,72,97.01555567736318,82.842408
2022,Excluding Ukraine and IDRC,0.001048336120671313,Croatia,62,83.39374779682998,70.69941499999999
2022,Excluding Ukraine and IDRC,0.001083284029963387,Poland,76,935.5244924010381,679.265906
2022,Excluding Ukraine and IDRC,0.0010919430946976167,Slovakia,69,150.79563953695856,115.981273
2022,Excluding Ukraine and IDRC,0.0011812565029444262,Estonia,82,54.3625112835385,41.88714500000001
2022,Excluding Ukraine and IDRC,0.0013104014309742616,Lithuania,84,102.89797415936692,84.63960899999995
2022,Excluding Ukraine and IDRC,0.0013164933135215455,Latvia,83,60.07549727069115,50.549844
2022,Excluding Ukraine and IDRC,0.0015432006693800705,Portugal,9,436.7707095593527,364.014029
2022,Excluding Ukraine and IDRC,0.0019219235963124095,Slovenia,61,135.3808245262624,107.50875400000002
2022,Excluding Ukraine and IDRC,0.0019344887414419097,Spain,50,3051.3145584728045,2598.096525
2022,Excluding Ukraine and IDRC,0.001969533089176458,Italy,6,4393.656853815715,3804.161031
2022,Excluding Ukraine and IDRC,0.002013029565534377,Hungary,75,393.1653585644744,274.315632
2022,Excluding Ukraine and IDRC,0.002663724135795453,Ireland,21,1076.4243755683717,968.482141
2022,Excluding Ukraine and IDRC,0.002673216538089779,Austria,1,1478.20563163314,1191.8295329999999
2022,Excluding Ukraine and IDRC,0.0034036010854353324,Belgium,2,2149.61220873634,1896.779248
2022,Excluding Ukraine and IDRC,0.003700419722185577,Finland,18,1133.7227137535965,991.1611059999999
2022,Excluding Ukraine and IDRC,0.00401969671441657,EU27 countries,91827,75258.05480763463,
2022,Excluding Ukraine and IDRC,0.004046323193095423,EU27 countries,91827,,63994.05806899999
2022,Excluding Ukraine and IDRC,0.0045003786467985845,France,4,14234.796101402771,12247.477891999995
2022,Excluding Ukraine and IDRC,0.0051371475709496945,Netherlands,7,5695.660241942086,4730.794062999999
2022,Excluding Ukraine and IDRC,0.005148244001547989,Denmark,3,1953.4230830066197,2023.9811410000002
2022,Excluding Ukraine and IDRC,0.006500311041700503,Germany,5,31337.56609719362,26006.515933
2022,Excluding Ukraine and IDRC,0.007636595641135751,Sweden,10,4841.261126161819,4447.150102
2022,Excluding Ukraine and IDRC,0.00940743560795515,Luxembourg,22,561.9560827064427,476.28679199999993
2022,Using latest official data,0.0005243976885192478,Cyprus,30,14.732241179338072,13.036838999999999
2022,Using latest official data,0.0014153530725205406,Romania,77,473.2715340940295,391.67571000000004
2022,Using latest official data,0.0015387650989311006,Slovakia,69,212.50106193008475,163.44069199999998
2022,Using latest official data,0.0016527248386009469,Greece,40,400.5745568927712,342.742396
2022,Using latest official data,0.001948904083378465,Croatia,62,155.03273463991715,131.43339799999998
2022,Using latest official data,0.0020728083209509657,Latvia,83,94.58839581559158,79.59032999999998
2022,Using latest official data,0.002107333010941281,Portugal,9,596.4365832192253,497.082975
2022,Using latest official data,0.0025908125939115485,Hungary,75,506.0123208812328,353.05015199999997
2022,Using latest official data,0.002702906976744186,Bulgaria,72,258.8529145684466,221.03670499999998
2022,Using latest official data,0.0027527489425972673,Malta,45,48.5273097415003,42.98068
2022,Using latest official data,0.0028679261448245758,Slovenia,61,202.0175031472291,160.426339
2022,Using latest official data,0.0030271624663545165,Spain,50,4774.814506061754,4065.6014769999997
2022,Using latest official data,0.003271788314570381,Italy,6,7298.742646947425,6319.472201999999
2022,Using latest official data,0.0035812633647769807,Lithuania,84,281.21515778011025,231.31593399999997
2022,Using latest official data,0.003795230686818846,Czechia,68,1271.0718278761444,999.6431339999999
2022,Using latest official data,0.003939452307653852,Austria,1,2178.394643213343,1756.3693540000002
2022,Using latest official data,0.004532850922180318,Belgium,2,2862.8124853986274,2526.094377
2022,Using latest official data,0.005301971223897433,Poland,76,4578.78432688535,3324.565107
2022,Using latest official data,0.005388192261898377,Estonia,82,247.96956622477614,191.064337
2022,Using latest official data,0.005595549704605041,France,4,17698.846113088424,15227.912288999998
2022,Using latest official data,0.00563454646070263,EU27 countries,91827,105491.7911679487,
2022,Using latest official data,0.005642493511316444,EU27 countries,91827,,89238.06631
2022,Using latest official data,0.0057356257186306405,Finland,18,1757.262592622931,1536.2930579999997
2022,Using latest official data,0.006303633637854349,Ireland,21,2547.3301875582056,2291.887707
2022,Using latest official data,0.006680738019393032,Netherlands,7,7407.070441010001,6152.2849639999995
2022,Using latest official data,0.006702084945820434,Denmark,3,2543.0044561796726,2634.858319
2022,Using latest official data,0.008470815801053862,Germany,5,40837.238150566045,33890.133054
2022,Using latest official data,0.008912181011604074,Sweden,10,5649.925373602657,5189.983673
2022,Using latest official data,0.009956615885020732,Luxembourg,22,594.7615368238688,504.09110799999996
2023,Excluding IDRC,0.00026665283634273875,Malta,45,4.975054468823974,4.707232000000005
2023,Excluding IDRC,0.0006589447344959036,Cyprus,30,17.687488318908418,16.609408000000002
2023,Excluding IDRC,0.0011458886593127247,Czechia,68,361.9743766850122,345.172352
2023,Excluding IDRC,0.0012839926421862877,Romania,77,434.62262169213693,401.29846399999997
2023,Excluding IDRC,0.001337571840514638,Slovakia,69,173.90873426768908,159.860928
2023,Excluding IDRC,0.0013585433021426445,Greece,40,318.5623003330096,300.846688
2023,Excluding IDRC,0.001484841265570305,Hungary,75,303.2352448981365,281.45363199999997
2023,Excluding IDRC,0.0016014285714285716,Bulgaria,72,144.6578092811893,134.771104
2023,Excluding IDRC,0.001833741221276261,Portugal,9,500.2744479690521,478.44527999999997
2023,Excluding IDRC,0.0018775717051085796,Croatia,62,135.23256741214857,126.22595199999999
2023,Excluding IDRC,0.0019068373740125301,Estonia,82,77.3318395046341,69.91487999999998
2023,Excluding IDRC,0.001956269806953627,Italy,6,4288.11435197269,4073.0134080000003
2023,Excluding IDRC,0.0021498941363598417,Slovenia,61,142.19859186791487,134.086752
2023,Excluding IDRC,0.002253973395948394,Spain,50,3442.0282648134835,3274.984992
2023,Excluding IDRC,0.002325339012174579,Latvia,83,98.1459128560431,91.61068799999998
2023,Excluding IDRC,0.002381178720491435,Poland,76,1858.1968175918273,1704.008736
2023,Excluding IDRC,0.0026116216275728836,Lithuania,84,170.96635423618088,163.43065599999997
2023,Excluding IDRC,0.0031868416620732475,Ireland,21,1293.4405152716436,1241.0908479999998
2023,Excluding IDRC,0.0032543178716494797,Austria,1,1645.3139304074898,1541.401152
2023,Excluding IDRC,0.0038608357556334004,Belgium,2,2418.2671494032497,2299.459712
2023,Excluding IDRC,0.004249234167192901,EU27 countries,91827,76128.14019007164,
2023,Excluding IDRC,0.004253236892769356,EU27 countries,91827,,72171.105312
2023,Excluding IDRC,0.004408109605541666,Finland,18,1275.8031143672783,1221.623808
2023,Excluding IDRC,0.004575752174979622,France,4,13718.549657998767,13088.4632
2023,Excluding IDRC,0.005461974620817437,Netherlands,7,5836.900818680089,5601.855776
2023,Excluding IDRC,0.006384954756928056,Germany,5,29092.066745010685,27366.931296
2023,Excluding IDRC,0.006671519051032084,Denmark,3,2597.2965183453707,2563.4346239999995
2023,Excluding IDRC,0.008671790789831185,Sweden,10,5213.794401399156,4949.936512
2023,Excluding IDRC,0.009857905051154588,Luxembourg,22,564.5945610190392,536.467232
2023,Excluding Ukraine,0.0005318113564207573,Cyprus,30,14.274956095902246,13.404875000000002
2023,Excluding Ukraine,0.0009639762294456709,Slovakia,69,125.33449108986487,115.210361
2023,Excluding Ukraine,0.0009866819960535963,Greece,40,231.3652320572084,218.49874799999995
2023,Excluding Ukraine,0.0010694681773279389,Hungary,75,218.40748380483777,202.719112
2023,Excluding Ukraine,0.0012820440663077616,Romania,77,433.9630422451324,400.68945699999995
2023,Excluding Ukraine,0.0014075576010079138,Portugal,9,384.0046205313459,367.248815
2023,Excluding Ukraine,0.0015075499543708887,Bulgaria,72,136.17770887321564,126.87058
2023,Excluding Ukraine,0.0015994175093440148,Lithuania,84,104.70375095192757,100.08871499999998
2023,Excluding Ukraine,0.001633016000998863,Croatia,62,117.6183822110938,109.784888
2023,Excluding Ukraine,0.0019636993665094605,Slovenia,61,129.88327194675614,122.47396999999998
2023,Excluding Ukraine,0.002001017961946098,Czechia,68,632.1008796311673,602.7601990000001
2023,Excluding Ukraine,0.002022989711650166,Spain,50,3089.2945672931874,2939.3696290000003
2023,Excluding Ukraine,0.002138886632045872,Italy,6,4688.407719383592,4453.227208
2023,Excluding Ukraine,0.002238173075828772,Estonia,82,90.76916754540521,82.06342299999999
2023,Excluding Ukraine,0.0025692544982645485,Malta,45,47.935665145926784,45.355141
2023,Excluding Ukraine,0.0025830281851454795,Poland,76,2015.7137774172327,1848.4553700000001
2023,Excluding Ukraine,0.002756728650340401,Latvia,83,116.35363638054912,108.60601699999998
2023,Excluding Ukraine,0.003370365717252132,Austria,1,1703.9852540133318,1596.3669819999998
2023,Excluding Ukraine,0.0038413934029551716,Belgium,2,2406.089267264578,2287.880119
2023,Excluding Ukraine,0.004454861700204953,France,4,13356.108267391171,12742.66857
2023,Excluding Ukraine,0.00453398281651873,EU27 countries,91827,81229.62065499285,
2023,Excluding Ukraine,0.0045378479204446235,EU27 countries,91827,,77000.531222
2023,Excluding Ukraine,0.004680109341880534,Finland,18,1354.5257736886238,1297.003366
